subject	activity	featDomain	featAcceleration	featInstrument	featJerk	featMagnitude	featVariable	featAxis	count	average
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Y	55	-0.0542300245127273
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Z	55	0.111973650603636
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	SD	X	55	-0.431919067945455
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Y	55	-0.484673524
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Z	55	-0.491077244909091
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	55	-0.304965806363636
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	Magnitude	SD	NA	55	-0.3636948774
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	X	55	-0.0914145014654545
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Y	55	-0.0291766311418182
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Z	55	-0.0412055411490909
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	X	55	-0.358444550225455
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Y	55	-0.519326735090909
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Z	55	-0.478690941272727
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	55	-0.497152238363636
24	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	55	-0.459159852363636
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	X	55	0.288631208909091
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Y	55	-0.0145730348310909
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Z	55	-0.104818820272727
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	SD	X	55	-0.08273248054
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Y	55	-0.102607326783636
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Z	55	-0.205566380745455
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	55	-0.0737699163072727
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	Magnitude	SD	NA	55	-0.0224839122854545
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	X	55	0.0802619828545455
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Y	55	-0.00447316273690909
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Z	55	-0.00846915857363636
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	X	55	-0.337218894
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Y	55	-0.169291887741818
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Z	55	-0.290239376563636
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	55	-0.263106944836364
24	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	55	-0.143501970018182
24	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	X	55	0.950883416727273
24	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Y	55	-0.128326710927273
24	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Z	55	-0.140123155018182
24	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	X	55	-0.961845327454545
24	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Y	55	-0.941478979454546
24	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Z	55	-0.942207718727273
24	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	55	-0.0737699163072727
24	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	55	-0.0224839122854545
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	X	55	-0.272469211854545
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Y	55	-0.433475431818182
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Z	55	-0.396286646363636
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	X	55	-0.484894683818182
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Y	55	-0.523412701636364
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Z	55	-0.573281905454545
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	55	-0.374298686727273
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	55	-0.470147270181818
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	55	-0.474449925818182
24	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	55	-0.478030486181818
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	X	55	-0.222324293454545
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Y	55	-0.0861829752472727
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Z	55	-0.173825083587273
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	X	55	-0.0349085946785455
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Y	55	-0.169191147529091
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Z	55	-0.291553822381818
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	55	-0.0231701626603636
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	55	-0.175291708678182
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	X	55	-0.376175794909091
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	55	-0.2258243574
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	55	-0.250000183381818
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	X	55	-0.355930598
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Y	55	-0.163626807636364
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Z	55	-0.328569968545455
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	55	-0.200830137109091
24	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	55	-0.0827554911536364
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	X	59	0.0883163772152542
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Y	59	-0.105932947294915
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Z	59	0.0248290702830508
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	SD	X	59	-0.577426408813559
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Y	59	-0.568534124576271
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Z	59	-0.27459628379661
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	59	-0.33443583979661
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	Magnitude	SD	NA	59	-0.503929060169492
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	X	59	-0.146800845605424
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Y	59	-0.0317350582050847
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Z	59	-0.0498427228983051
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	X	59	-0.640489537966102
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Y	59	-0.646644373728814
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Z	59	-0.648975330847458
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	59	-0.658751629152542
24	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	59	-0.638180352881356
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	X	59	0.269881106779661
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Y	59	-0.0251979434569492
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Z	59	-0.114248610966102
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	SD	X	59	-0.344399351355932
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Y	59	-0.116804488966102
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Z	59	-0.255601012881356
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	59	-0.226402822033898
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	Magnitude	SD	NA	59	-0.30685447
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	X	59	0.0862310100338983
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Y	59	-0.0150816047830508
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Z	59	-0.0132353651798305
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	X	59	-0.49876467220339
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Y	59	-0.51522075220339
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Z	59	-0.523807264237288
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	59	-0.488487620508475
24	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	59	-0.441068689830508
24	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	X	59	0.906369500508475
24	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Y	59	-0.237498409152542
24	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Z	59	-0.227134869152542
24	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	X	59	-0.962190567457627
24	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Y	59	-0.916690779830509
24	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Z	59	-0.934952938983051
24	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	59	-0.226402822033898
24	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	59	-0.30685447
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	X	59	-0.503188684915254
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Y	59	-0.546620981186441
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Z	59	-0.372182912033898
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	X	59	-0.602945480677966
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Y	59	-0.586177824237288
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Z	59	-0.311996408983051
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	59	-0.564664994745763
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	59	-0.54907099
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	59	-0.64611467
24	WALKING_UPSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	59	-0.653876950677966
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	X	59	-0.395790553898305
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Y	59	-0.252412541966102
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Z	59	-0.312792211016949
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	X	59	-0.326165553050847
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Y	59	-0.107787679328814
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Z	59	-0.28314344338983
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	59	-0.322300989322034
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	59	-0.406283377627119
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	X	59	-0.515644617288136
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	59	-0.527604243559322
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	59	-0.48339098779661
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	X	59	-0.527104719152542
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Y	59	-0.535843319152542
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Z	59	-0.562727123050847
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	59	-0.429800778813559
24	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	59	-0.45964779779661
25	LAYING	Time	NA	Gyroscope	NA	NA	Mean	X	73	0.00372723459589041
25	LAYING	Time	NA	Gyroscope	NA	NA	Mean	Y	73	-0.0716401726150685
25	LAYING	Time	NA	Gyroscope	NA	NA	Mean	Z	73	0.139718671465753
25	LAYING	Time	NA	Gyroscope	NA	NA	SD	X	73	-0.889769639726027
25	LAYING	Time	NA	Gyroscope	NA	NA	SD	Y	73	-0.936630803287671
25	LAYING	Time	NA	Gyroscope	NA	NA	SD	Z	73	-0.91092799
25	LAYING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	73	-0.809688545342466
25	LAYING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	73	-0.856017369726027
25	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	X	73	-0.101646999342466
25	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	73	-0.0426718870280822
25	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	73	-0.0596922147205479
25	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	X	73	-0.957381145068493
25	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	Y	73	-0.971564323013699
25	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	Z	73	-0.974242254520548
25	LAYING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	73	-0.969783262465753
25	LAYING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	73	-0.96830952260274
25	LAYING	Time	Body	Accelerometer	NA	NA	Mean	X	73	0.250791828613699
25	LAYING	Time	Body	Accelerometer	NA	NA	Mean	Y	73	-0.0188943663671233
25	LAYING	Time	Body	Accelerometer	NA	NA	Mean	Z	73	-0.100428830260274
25	LAYING	Time	Body	Accelerometer	NA	NA	SD	X	73	-0.909116474109589
25	LAYING	Time	Body	Accelerometer	NA	NA	SD	Y	73	-0.691770680561644
25	LAYING	Time	Body	Accelerometer	NA	NA	SD	Z	73	-0.717262004013699
25	LAYING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	73	-0.56047777609589
25	LAYING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	73	-0.649254767945205
25	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	X	73	0.0879071687671233
25	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	73	0.0284619311524658
25	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	73	-0.0307179435315068
25	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	X	73	-0.973323412328767
25	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	Y	73	-0.945687169726027
25	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	Z	73	-0.96783552630137
25	LAYING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	73	-0.962161355890411
25	LAYING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	73	-0.961931605342466
25	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	X	73	-0.461102531369863
25	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	73	0.620658919917808
25	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	73	0.526353818315068
25	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	X	73	-0.829554947808219
25	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	Y	73	-0.643578361424658
25	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	Z	73	-0.610161166287671
25	LAYING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	73	-0.56047777609589
25	LAYING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	73	-0.649254767945205
25	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	X	73	-0.890517539315068
25	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	Y	73	-0.946259639315069
25	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	Z	73	-0.924536860547945
25	LAYING	Freq	NA	Gyroscope	NA	NA	SD	X	73	-0.891308069041096
25	LAYING	Freq	NA	Gyroscope	NA	NA	SD	Y	73	-0.932293334794521
25	LAYING	Freq	NA	Gyroscope	NA	NA	SD	Z	73	-0.915467504246575
25	LAYING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	73	-0.910126993561644
25	LAYING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	73	-0.850661340684931
25	LAYING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	73	-0.96825160890411
25	LAYING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	73	-0.970457947534247
25	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	X	73	-0.929147371232877
25	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	Y	73	-0.78494581909589
25	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	Z	73	-0.816197953561644
25	LAYING	Freq	Body	Accelerometer	NA	NA	SD	X	73	-0.902547712465753
25	LAYING	Freq	Body	Accelerometer	NA	NA	SD	Y	73	-0.67238425569863
25	LAYING	Freq	Body	Accelerometer	NA	NA	SD	Z	73	-0.694100368012329
25	LAYING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	73	-0.774481943616438
25	LAYING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	73	-0.651353241643836
25	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	73	-0.972859085753425
25	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	73	-0.946802003561644
25	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	73	-0.962632674520548
25	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	X	73	-0.976423984657534
25	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	73	-0.948414293561644
25	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	73	-0.971885370136986
25	LAYING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	73	-0.96008314739726
25	LAYING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	73	-0.963601212876712
25	SITTING	Time	NA	Gyroscope	NA	NA	Mean	X	65	-0.0352052091230769
25	SITTING	Time	NA	Gyroscope	NA	NA	Mean	Y	65	-0.0748002714615385
25	SITTING	Time	NA	Gyroscope	NA	NA	Mean	Z	65	0.0852783892769231
25	SITTING	Time	NA	Gyroscope	NA	NA	SD	X	65	-0.989907584153846
25	SITTING	Time	NA	Gyroscope	NA	NA	SD	Y	65	-0.981193501846154
25	SITTING	Time	NA	Gyroscope	NA	NA	SD	Z	65	-0.972637558615385
25	SITTING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	65	-0.966568718615385
25	SITTING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	65	-0.970639125692308
25	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	X	65	-0.0954801379692308
25	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	65	-0.0391651423907692
25	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	65	-0.0495595643230769
25	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	X	65	-0.992304653846154
25	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	Y	65	-0.991315767692308
25	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	Z	65	-0.991491387846154
25	SITTING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	65	-0.99286465
25	SITTING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	65	-0.991766403076923
25	SITTING	Time	Body	Accelerometer	NA	NA	Mean	X	65	0.278541482461538
25	SITTING	Time	Body	Accelerometer	NA	NA	Mean	Y	65	-0.0147696808030769
25	SITTING	Time	Body	Accelerometer	NA	NA	Mean	Z	65	-0.109160440476923
25	SITTING	Time	Body	Accelerometer	NA	NA	SD	X	65	-0.991892828615385
25	SITTING	Time	Body	Accelerometer	NA	NA	SD	Y	65	-0.947457617061538
25	SITTING	Time	Body	Accelerometer	NA	NA	SD	Z	65	-0.965139552153846
25	SITTING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	65	-0.970409337076923
25	SITTING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	65	-0.960003414461538
25	SITTING	Time	Body	Accelerometer	Jerk	NA	Mean	X	65	0.0752087009912308
25	SITTING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	65	0.00485415893230769
25	SITTING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	65	0.00210760835861538
25	SITTING	Time	Body	Accelerometer	Jerk	NA	SD	X	65	-0.992278621692308
25	SITTING	Time	Body	Accelerometer	Jerk	NA	SD	Y	65	-0.982870991692308
25	SITTING	Time	Body	Accelerometer	Jerk	NA	SD	Z	65	-0.988433153384615
25	SITTING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	65	-0.989545142461538
25	SITTING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	65	-0.988311804923077
25	SITTING	Time	Gravity	Accelerometer	NA	NA	Mean	X	65	0.865686078153846
25	SITTING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	65	0.208287142261538
25	SITTING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	65	0.167140956385077
25	SITTING	Time	Gravity	Accelerometer	NA	NA	SD	X	65	-0.988879980615385
25	SITTING	Time	Gravity	Accelerometer	NA	NA	SD	Y	65	-0.963415016923077
25	SITTING	Time	Gravity	Accelerometer	NA	NA	SD	Z	65	-0.969459982461538
25	SITTING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	65	-0.970409337076923
25	SITTING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	65	-0.960003414461538
25	SITTING	Freq	NA	Gyroscope	NA	NA	Mean	X	65	-0.988002552461538
25	SITTING	Freq	NA	Gyroscope	NA	NA	Mean	Y	65	-0.983827801076923
25	SITTING	Freq	NA	Gyroscope	NA	NA	Mean	Z	65	-0.975805890153846
25	SITTING	Freq	NA	Gyroscope	NA	NA	SD	X	65	-0.990550003076923
25	SITTING	Freq	NA	Gyroscope	NA	NA	SD	Y	65	-0.979828883230769
25	SITTING	Freq	NA	Gyroscope	NA	NA	SD	Z	65	-0.974172870615385
25	SITTING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	65	-0.979350913692308
25	SITTING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	65	-0.970321897230769
25	SITTING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	65	-0.991781701692308
25	SITTING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	65	-0.992019559538462
25	SITTING	Freq	Body	Accelerometer	NA	NA	Mean	X	65	-0.991405498153846
25	SITTING	Freq	Body	Accelerometer	NA	NA	Mean	Y	65	-0.959117259384615
25	SITTING	Freq	Body	Accelerometer	NA	NA	Mean	Z	65	-0.974776131230769
25	SITTING	Freq	Body	Accelerometer	NA	NA	SD	X	65	-0.992124279384615
25	SITTING	Freq	Body	Accelerometer	NA	NA	SD	Y	65	-0.944842993230769
25	SITTING	Freq	Body	Accelerometer	NA	NA	SD	Z	65	-0.962090614615385
25	SITTING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	65	-0.967017992615385
25	SITTING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	65	-0.961997268307692
25	SITTING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	65	-0.992478846153846
25	SITTING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	65	-0.982957002923077
25	SITTING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	65	-0.986326396461538
25	SITTING	Freq	Body	Accelerometer	Jerk	NA	SD	X	65	-0.992750109846154
25	SITTING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	65	-0.984068025384615
25	SITTING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	65	-0.989156105538462
25	SITTING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	65	-0.987941825538462
25	SITTING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	65	-0.987618801076923
25	STANDING	Time	NA	Gyroscope	NA	NA	Mean	X	74	-0.0247946750959459
25	STANDING	Time	NA	Gyroscope	NA	NA	Mean	Y	74	-0.0698876853378378
25	STANDING	Time	NA	Gyroscope	NA	NA	Mean	Z	74	0.0852685438243243
25	STANDING	Time	NA	Gyroscope	NA	NA	SD	X	74	-0.971357421216216
25	STANDING	Time	NA	Gyroscope	NA	NA	SD	Y	74	-0.976757621081081
25	STANDING	Time	NA	Gyroscope	NA	NA	SD	Z	74	-0.971814139189189
25	STANDING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	74	-0.967077442837838
25	STANDING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	74	-0.959884274324324
25	STANDING	Time	NA	Gyroscope	Jerk	NA	Mean	X	74	-0.100473697756757
25	STANDING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	74	-0.0418294632148649
25	STANDING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	74	-0.0556979055540541
25	STANDING	Time	NA	Gyroscope	Jerk	NA	SD	X	74	-0.977909693918919
25	STANDING	Time	NA	Gyroscope	Jerk	NA	SD	Y	74	-0.98724214
25	STANDING	Time	NA	Gyroscope	Jerk	NA	SD	Z	74	-0.980722294459459
25	STANDING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	74	-0.985091991216216
